NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649.67,22.448,943.7,420.98,778.14,1076.5,661.82,944.97,662.46,1022.7,747.21,288.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648.52,21.118,942.77,433.74,778,1076.5,661.81,944.78,662.45,1022.7,747.22,288.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
647.36,19.788,942.59,446.13,777.56,1076.5,661.82,944.72,662.45,1022.7,747.11,287.94,667.4,406.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646.21,18.458,942.36,458.37,777.44,1076.5,661.73,944.43,662.46,1022.7,745.42,293.5,667.18,398.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
645.05,17.128,942.44,466.98,777.42,1076.5,661.69,944.16,662.46,1022.7,744.88,295.29,669.31,383.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
643.9,15.798,943.08,472.52,777.44,1076.5,661.78,944.31,662.46,1022.7,744.48,295.19,669.97,378.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642.74,14.468,943.34,473.63,777.11,1076.5,661.29,946.47,662.49,1022.8,744.14,294.45,670.02,377.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
641.59,13.138,942.71,470.15,777,1076.5,661.13,947.2,662.5,1022.8,744.03,293.94,669.97,378.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640.43,11.808,942.52,463.13,776.98,1076.5,661.09,947.4,662.52,1022.8,744.01,293.59,669.97,378.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
639.28,10.478,942.86,453.07,776.66,1076.5,661.1,947.43,662.59,1022.8,744.04,293.43,669.94,379.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638.12,9.1485,942.8,441.59,776.45,1076.5,661.09,947.41,662.61,1022.9,744.28,293.68,669.89,379.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636.97,7.8186,942.9,428.74,775.97,1076.4,661.1,947.38,662.59,1022.7,744.38,293.84,668.66,378.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.56,419.14,775.41,1076.3,661.22,956.01,662.6,1022.6,744.43,293.86,668.36,378.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.93,411.2,774.57,1076.1,661.26,959.19,662.61,1022.5,743.95,292.9,668.12,378.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.49,406.64,773.52,1076.1,661.23,960.58,662.61,1022.5,743.79,292.48,668.16,378.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.53,399.41,773.01,1075.9,661.06,962.64,662.62,1022.4,743.64,292.15,668.08,378.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.34,409.6,772.39,1075.7,661,964.31,662.63,1022.4,743.49,291.83,668.58,379.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.86,416.58,772.17,1075.7,660.84,986.49,661.28,913.42,743.35,291.5,668.7,379.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.98,426.28,772.43,1075.8,660.79,993.7,661.2,907.36,743.2,291.18,668.99,379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.52,436.98,773.34,1076,660.78,995.38,661.2,906.79,743.06,290.85,669.2,378.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.48,448.1,774.79,1076.2,660.78,995.24,661.21,907.84,742.91,290.53,669.19,378.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.43,458.42,775.73,1076.4,660.77,994.72,661.22,908.98,742.76,290.2,669.38,378.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.57,465.49,775.99,1076.5,660.77,994.22,661.24,909.8,742.62,289.88,669.43,378.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.41,469.35,776.21,1076.4,660.77,993.84,661.25,910.35,742.47,289.55,669.64,378.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.52,469.67,776.24,1076.4,660.77,993.59,661.26,910.71,742.32,289.23,669.92,378.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.52,466.51,776.46,1076.5,660.82,992.76,661.26,910.93,742.18,288.9,670,379.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.4,460.38,776.64,1076.5,660.84,992.42,661.26,911.05,742.03,288.58,669.36,379.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.57,451.13,776.64,1076.5,660.86,992.45,659.47,911.86,741.89,288.26,669.13,379.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.63,441.11,776.71,1076.5,661.17,997.04,659.08,911.82,741.74,287.93,669.02,379.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.02,431.2,776.98,1076.5,661.27,998.58,659.01,911.79,741.59,287.61,668.93,379.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.73,422.26,777.11,1076.5,661.28,998.99,659.02,911.78,741.45,287.28,668.92,379.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.96,415.69,777.25,1076.5,661.28,999,659.06,911.77,741.3,286.96,668.86,378.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.93,412.86,777.53,1076.4,661.27,998.9,659.09,911.77,741.15,286.63,668.84,378.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.94,412.98,777.77,1076.4,661.26,998.81,659.12,911.76,741.01,286.31,667.74,383.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.86,416.38,778.25,1076.4,661.26,998.74,659.13,911.76,740.86,285.98,667.39,385.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.12,422.09,778.46,1076.4,661.26,998.69,659.14,911.76,666.84,385.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.61,431.08,778.56,1076.4,661.25,998.66,659.15,911.76,665.75,387.18,661.32,429.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.45,440.77,778.74,1076.3,661.25,998.64,659.15,911.76,665.09,388.51,663.26,430.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.39,450.4,778.92,1076.3,661.24,1000.2,659.15,911.76,664.43,389.84,665.81,429.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.18,458.63,778.96,1076.3,661.23,1000.7,659.14,911.76,663.77,391.17,667.14,428.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.21,464.54,778.95,1076.3,661.23,1000.8,659.14,911.76,663.11,392.49,668.48,428.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.12,467.41,778.94,1076.3,661.21,1000.8,659.13,911.76,662.46,393.82,669.81,428.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.12,467.04,778.93,1076.3,661.21,1000.7,659.13,911.76,661.8,395.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.2,464.3,778.92,1076.3,661.2,1000.8,659.12,911.76,661.14,396.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.2,458.59,778.91,1076.3,661.19,1000.8,659.12,911.76,660.48,397.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.25,450.38,778.91,1076.3,661.11,1001.1,659.11,911.76,660.37,73.909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.2,441.54,778.91,1076.3,661.08,1001.2,659.11,911.76,662.07,65.313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.43,433.37,778.91,1076.3,661.08,1001.3,661.13,657.63,662.84,73.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.3,425.67,778.91,1076.3,661.08,1001.3,662.39,650.3,662.93,63.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.83,420.27,778.91,1076.3,660.91,1002.1,663.14,653.53,663.23,49.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.9,418.08,778.83,1076.3,660.83,1002.5,664.41,657.15,663.52,36.45,662.54,209.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.76,418.2,778.45,1076.4,660.81,1002.6,666.02,661.92,663.82,22.996,662.81,209.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.55,421.45,777.93,1076.5,660.89,1003,666.59,670.6,664.12,9.5421,671.53,247.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.26,427.8,777.11,1076.5,660.92,1003.3,668,671.42,664.41,-3.9118,674.17,257.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.1,435.33,775.99,1076.5,660.93,1003.3,667.63,687.25,664.71,-17.366,682.45,259.55,659.06,728.76,665.8,377.61,696.28,443.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.2,443.2,774.77,1076.4,660.89,1004.1,666.91,698.86,665,-30.82,686.69,267.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.19,451.36,773.17,1076.2,660.86,1004.2,666.06,713.76,665.3,-44.274,704.17,445.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.19,458.3,771.56,1075.5,660.8,1004.2,665.37,718.98,693.92,265.72,705.92,447.28,677.54,658.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.11,463.02,769.94,1075.1,660.78,1004.2,665.52,720.99,695.31,275.36,706.31,452.89,679.42,360.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.09,465.07,768.33,1074.7,660.68,1004.8,667.93,707.07,698.33,296.65,707.94,455.23,680.78,361.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942,464.58,766.98,1074.2,660.63,1004.7,669.15,714.03,701.34,317.95,709.13,456.27,680.59,363.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.05,461.51,765.8,1073.5,660.6,1004.6,670.98,710.97,704.36,339.24,710.04,456.47,680.39,364.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.98,456.35,764.24,1073.3,660.59,1004.6,672.01,708.82,707.38,360.54,696.9,457.09,680.2,366.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.43,449.24,762.75,1073,660.62,1004.2,674.27,693.96,710.4,381.84,683.02,457.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.48,441.97,761.65,1072.7,660.62,1004,675.78,688.68,698.99,354.27,679.4,458.06,672.16,724.29,826.08,1066.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.43,435.17,760.68,1072.4,660.62,1004,677.29,683.4,699.58,367.36,678.6,458.14,671.52,726.22,825.45,1064.2,711.88,457.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.15,429.17,759.43,1072.3,660.66,1004,678.8,678.13,700.18,380.46,685.41,457.96,671.34,728.94,825.86,1065.9,711.88,457.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.37,424.78,758.62,1071.9,660.68,1004.1,680.31,672.85,695.15,350.85,689.05,457.95,671.64,727.96,826.25,1066.8,711.88,457.12,687.28,206.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
940.95,423.13,757.08,1071.7,660.64,1004.2,681.82,667.57,694.34,353.28,690.73,458.06,672,722.99,826.52,1066.6,685.12,235.34,666.13,281.36,675.8,180.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.29,423.61,750.36,1071.8,660.64,1004.3,683.33,662.3,667.65,303.32,690.65,457.92,671.68,722.17,825.9,1064.8,695.54,243.29,672.85,262.53,671.14,1079.4,732.17,11.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.85,426.99,745.74,1071.8,660.63,1004.3,684.84,657.02,683.92,333.75,691.01,457.98,671.18,721.6,826.21,1064.2,712.85,233.71,666.33,288,733.62,11.765,715.2,93.041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.35,432.28,742.97,1071.8,660.56,1004.4,766.07,1011.2,683.7,335.26,691.61,458.05,670.66,721.3,826.32,1064,720.92,235.84,663.52,296.94,735.64,11.016,728.55,87.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.41,438.51,741.59,1071.7,660.53,1004.5,768.74,1025,683.49,336.76,692.22,458.11,669.58,720.33,826.4,1063.6,728.99,237.96,662.26,299.49,738.1,9.7128,736.06,82.62,701.67,64.954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.41,445.28,742.14,1071.5,660.53,1004.5,768.62,1025.7,683.27,338.26,692.82,458.18,668.34,720.48,826.47,1063.2,737.05,240.09,661.99,299.8,740.57,8.6323,739.55,80.625,701.69,65.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.9,452.02,741.41,1071.5,660.53,1004.5,766.07,1023.7,683.06,339.76,693.42,458.24,662.67,743.18,826.54,1062.8,745.12,242.21,661.89,299.75,743.29,15.759,742,77.939,701.74,65.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.69,458.05,741.3,1071.5,660.53,1004.5,764.77,1021.3,682.84,341.27,662.05,514.7,660.57,749.79,877.53,887.46,753.19,244.34,660.93,302.52,745.43,17.642,744.62,62.765,701.79,65.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.62,461.87,739.67,1071.5,660.53,1004.5,765.14,1018.9,682.63,342.77,662.48,509.36,658.26,756.8,881.19,872.33,NaN,NaN,659.96,305.29,747.58,19.525,748.06,50.39,701.84,65.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.5,463.3,739.2,1071.5,660.57,1005.6,760.91,1020.9,733.78,514.38,664.05,504.64,655.95,763.81,881.32,870.11,685.07,459.03,659,308.06,749.72,21.408,751.27,43.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.27,462.46,739.09,1071.6,660.59,1006,759.42,1021.2,737.22,525.92,664.24,502.83,653.64,770.82,880.62,872,680.35,493.1,658.03,310.82,751.86,23.291,755,37.355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.38,459.93,739.6,1071.6,660.69,1006.6,762.86,1021.4,770.95,596.93,663.63,501.33,651.34,777.83,880.44,874.46,688.86,465.46,657.06,313.59,735.86,89.225,757.97,35.814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
941.69,454.95,739.89,1071.7,660.72,1006.8,763.94,1021.4,784.83,626.42,666.8,496.7,649.03,784.84,880.09,876.36,690.63,463.15,678.55,19.746,734.58,103.17,759.8,36.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.48,448.56,740.17,1071.8,660.72,1007.3,764.27,1021.8,753.86,688.62,666.5,492.75,668.14,702.08,879.6,877.88,691.43,462.13,680,20.145,733.31,117.12,761.63,37.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.64,442.09,740.62,1072.1,660.68,1007.7,764.84,1022.7,753.4,733.66,666.37,491.62,667.7,696.08,879.32,878.77,687.55,461.42,684.99,26.844,696.64,209.27,763.86,36.706,951,417.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
942.37,436.24,741.88,1072.4,660.66,1007.8,765.42,1023.7,754.48,703.93,666.88,491.75,667.08,696.6,879.16,879.28,685.94,459.46,688.29,8.5725,691.34,224.01,767.19,35.36,951,416.89,776.52,617.62,NaN,NaN,NaN,NaN,NaN,NaN
943.06,431.54,744.87,1072.8,660.65,1007.8,735.37,1014.6,754.47,727.51,668.22,494.72,666.78,697.25,879.07,879.57,685.22,457.47,691.59,-9.6991,666.72,225.57,770.96,34.864,951,416,776.05,617.9,707.15,537.66,NaN,NaN,NaN,NaN
941.97,427.84,747.15,1073.2,660.65,1007.8,728.43,1013.1,754.45,751.1,667.55,496.85,666.59,697.6,879.03,879.73,685.94,456.65,694.89,-27.971,673.02,230.03,774.97,34.396,775.58,618.17,704.22,548.58,670.64,375.34,722.49,495.2,NaN,NaN
943.39,426.27,757.28,1073,660.59,1008.7,675.14,1070.9,754.44,774.68,666.61,497.39,665.46,695.94,879,879.82,684.71,455.86,698.19,-46.242,676.94,236.78,779.77,36.16,741.47,560.17,718.24,501.13,NaN,NaN,NaN,NaN,NaN,NaN
942.38,428.14,764.05,1073.8,660.5,1008.9,655.23,1086,754.42,798.27,665.81,498.13,664.79,695.32,878.99,879.87,683.26,455.25,701.49,-64.514,673.54,248.2,785.91,40.32,753.35,566.25,714.48,506.63,772.69,502.58,NaN,NaN,NaN,NaN
942.55,431.53,767.52,1074.4,660.47,1009,635.32,1101.1,754.4,821.86,665.61,498.52,663.64,696.82,878.98,879.89,682.65,455.19,671.93,145.72,670.14,259.63,792.8,43.918,765.23,572.32,712.16,507.06,771.12,501.39,NaN,NaN,NaN,NaN
941.75,436.57,769.42,1074.9,660.49,1009.1,615.4,1116.1,668.95,664.99,665.98,497.53,663.02,693.92,878.97,879.91,681.8,454.95,669.71,165.82,666.74,271.05,799.9,47.847,777.11,578.4,711.81,505.89,770.53,501.03,943.41,259.55,952,310
940.93,442.14,771.82,1075.4,660.48,1009.2,595.49,1131.2,654.59,658.28,666.94,497.3,663.83,679.1,878.97,879.91,680.95,454.71,667.5,185.91,663.34,282.47,805.84,50.563,710.2,507.05,769.95,500.66,NaN,NaN,NaN,NaN,NaN,NaN
940.48,445.12,773.13,1076.1,660.47,1009.1,575.57,1146.3,678.45,605.6,666.75,497.32,664.89,670.59,878.97,879.92,680.1,454.46,665.28,206.01,659.94,293.89,811.79,53.28,708.59,508.21,769.36,500.3,NaN,NaN,NaN,NaN,NaN,NaN
940.03,448.11,773.3,1076.4,660.46,1009.1,555.66,1161.4,675.18,585.55,667.39,496.64,668.41,652.69,878.97,879.92,679.24,454.22,663.06,226.1,656.54,305.32,817.74,55.996,809.83,512.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.57,451.09,773.13,1076.4,660.49,1009.3,535.74,1176.5,671.92,565.5,667.68,496.4,669.73,642.28,878.97,879.92,678.39,453.98,660.84,246.2,792.9,306.21,823.69,58.713,820.96,515.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
939.12,454.08,772.93,1076.4,660.45,1010.1,515.83,1191.6,668.65,545.45,667.96,496.17,671.06,631.86,879.3,879.96,677.54,453.74,658.63,266.29,798.83,308.32,829.64,61.429,840.67,517.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
938.66,457.06,773.41,1076.3,660.43,1010.3,495.91,1206.6,665.38,525.4,668.25,495.93,664.3,661.27,879.41,879.97,676.69,453.49,656.41,286.39,799.35,308.24,835.59,64.146,860.39,519.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
950.75,400.68,774.05,1076.4,660.57,1011.4,476,1221.7,662.11,505.36,668.53,495.7,663.64,660.63,879.44,879.97,675.84,453.25,654.19,306.48,797.28,311.13,841.54,66.862,880.1,521.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
952.41,393.67,774.77,1076.4,660.69,1011.8,456.08,1236.8,658.84,485.31,668.82,495.47,662.99,659.98,879.44,879.97,674.98,453.01,658.37,169.08,802.48,315.16,847.49,69.579,946.78,550.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
